evaluation_index,first_seen_stage,portfolio_size,portfolio_param_ids,priority_1_param_id,priority_2_param_id,priority_3_param_id,priority_4_param_id,priority_5_param_id,friction_preset,active_pairs,watchlist_size,total_trades,closed_positions,win_rate,expectancy,total_profit,total_return,ending_equity,peak_equity,max_dd_dollars,max_dd_pct,breached,consistency_score,overall_survival,max_concurrent_observed,same_symbol_opposite_conflicts,same_pair_duplicate_blocks,stacked_same_side_entries,internal_pair_conflicts,entry_rejections,partial_fill_events,extra_latency_events,long_total_trades,short_total_trades,long_closed_positions,short_closed_positions,long_total_profit,short_total_profit,backtest_start,backtest_end,true_months_window,dynamic_symbol_count,activated_symbol_count,winning_positions,losing_positions,breakeven_positions,position_win_rate,avg_position_pnl,avg_winner_pnl,avg_loser_pnl,profit_factor,avg_holding_days,median_holding_days,best_position_pnl,worst_position_pnl,max_consecutive_position_wins,max_consecutive_position_losses,avg_support_pair_count,cagr,daily_sharpe,daily_sortino,calmar,months_traded,profitable_months,losing_months,monthly_win_rate,best_month_return_pct,worst_month_return_pct,stacking_profit_delta_vs_netted,friction_profit_delta_vs_reference,duplicate_pair_family_count,duplicate_long_symbol_count,duplicate_short_symbol_count,duplicate_long_param_count,duplicate_short_param_count,diversity_penalty,penalized_expectancy
31,ordering_search,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,79,52,0.5063291139240507,0.7325026282378876,57.86770763079312,0.011573541526158623,5057.867707630793,5214.0497330605995,156.51898693894054,3.0018698507324233,True,19.52812504837128,False,4,23,85,27,0,2,2,25,52,27,33,19,73.67432824375648,-15.806620612963457,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,25,0,0.5192307692307693,1.1128405313614058,11.386646519173482,-9.982869935475637,1.2318680219408706,12.266025641025639,6.166666666666667,17.716381955425653,-10.000000000000002,11,8,1.0,0.004130276881133321,0.25844657252326736,0.16913904598262636,0.13759013836411257,33,7,3,0.21212121212121213,1.375339486384708,-1.1422048190971368,-297.156101945402,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.3674973717621125
32,ordering_search,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,79,52,0.5063291139240507,0.7325026282378876,57.86770763079312,0.011573541526158623,5057.867707630793,5214.0497330605995,156.51898693894054,3.0018698507324233,True,19.52812504837128,False,4,23,85,27,0,1,2,25,52,27,33,19,73.67432824375648,-15.806620612963457,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,25,0,0.5192307692307693,1.1128405313614058,11.386646519173482,-9.982869935475637,1.2318680219408706,12.266025641025639,6.166666666666667,17.716381955425653,-10.000000000000002,11,8,1.0,0.004130276881133321,0.25844657252326736,0.16913904598262636,0.13759013836411257,33,7,3,0.21212121212121213,1.375339486384708,-1.1422048190971368,-297.156101945402,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.3674973717621125
39,ordering_search,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,79,52,0.5063291139240507,0.7325026282378876,57.86770763079312,0.011573541526158623,5057.867707630793,5214.0497330605995,156.51898693894054,3.0018698507324233,True,19.52812504837128,False,4,24,84,27,0,2,2,25,52,27,33,19,73.67432824375648,-15.806620612963457,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,25,0,0.5192307692307693,1.1128405313614058,11.386646519173482,-9.982869935475637,1.2318680219408706,12.266025641025639,6.166666666666667,17.716381955425653,-10.000000000000002,11,8,1.0,0.004130276881133321,0.25844657252326736,0.16913904598262636,0.13759013836411257,33,7,3,0.21212121212121213,1.375339486384708,-1.1422048190971368,-297.156101945402,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.3674973717621125
40,ordering_search,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,baseline,5,10,79,52,0.5063291139240507,0.7325026282378876,57.86770763079312,0.011573541526158623,5057.867707630793,5214.0497330605995,156.51898693894054,3.0018698507324233,True,19.52812504837128,False,4,24,84,27,0,2,2,25,52,27,33,19,73.67432824375648,-15.806620612963457,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,25,0,0.5192307692307693,1.1128405313614058,11.386646519173482,-9.982869935475637,1.2318680219408706,12.266025641025639,6.166666666666667,17.716381955425653,-10.000000000000002,11,8,1.0,0.004130276881133321,0.25844657252326736,0.16913904598262636,0.13759013836411257,33,7,3,0.21212121212121213,1.375339486384708,-1.1422048190971368,-297.156101945402,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.3674973717621125
33,ordering_search,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,79,52,0.5063291139240507,0.7325026282378876,57.86770763079312,0.011573541526158623,5057.867707630793,5214.0497330605995,156.51898693894054,3.0018698507324233,True,19.52812504837128,False,4,24,84,27,0,2,2,25,52,27,33,19,73.67432824375648,-15.806620612963457,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,25,0,0.5192307692307693,1.1128405313614058,11.386646519173482,-9.982869935475637,1.2318680219408706,12.266025641025639,6.166666666666667,17.716381955425653,-10.000000000000002,11,8,1.0,0.004130276881133321,0.25844657252326736,0.16913904598262636,0.13759013836411257,33,7,3,0.21212121212121213,1.375339486384708,-1.1422048190971368,-297.156101945402,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.3674973717621125
34,ordering_search,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,baseline,5,10,79,52,0.5063291139240507,0.7325026282378876,57.86770763079312,0.011573541526158623,5057.867707630793,5214.0497330605995,156.51898693894054,3.0018698507324233,True,19.52812504837128,False,4,24,84,27,0,2,2,25,52,27,33,19,73.67432824375648,-15.806620612963457,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,25,0,0.5192307692307693,1.1128405313614058,11.386646519173482,-9.982869935475637,1.2318680219408706,12.266025641025639,6.166666666666667,17.716381955425653,-10.000000000000002,11,8,1.0,0.004130276881133321,0.25844657252326736,0.16913904598262636,0.13759013836411257,33,7,3,0.21212121212121213,1.375339486384708,-1.1422048190971368,-297.156101945402,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.3674973717621125
36,ordering_search,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,baseline,5,10,79,52,0.5063291139240507,0.7325026282378876,57.86770763079312,0.011573541526158623,5057.867707630793,5214.0497330605995,156.51898693894054,3.0018698507324233,True,19.52812504837128,False,4,24,84,27,0,2,2,25,52,27,33,19,73.67432824375648,-15.806620612963457,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,25,0,0.5192307692307693,1.1128405313614058,11.386646519173482,-9.982869935475637,1.2318680219408706,12.266025641025639,6.166666666666667,17.716381955425653,-10.000000000000002,11,8,1.0,0.004130276881133321,0.25844657252326736,0.16913904598262636,0.13759013836411257,33,7,3,0.21212121212121213,1.375339486384708,-1.1422048190971368,-297.156101945402,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.3674973717621125
35,ordering_search,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,79,52,0.5063291139240507,0.7325026282378876,57.86770763079312,0.011573541526158623,5057.867707630793,5214.0497330605995,156.51898693894054,3.0018698507324233,True,19.52812504837128,False,4,24,84,27,0,1,2,25,52,27,33,19,73.67432824375648,-15.806620612963457,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,25,0,0.5192307692307693,1.1128405313614058,11.386646519173482,-9.982869935475637,1.2318680219408706,12.266025641025639,6.166666666666667,17.716381955425653,-10.000000000000002,11,8,1.0,0.004130276881133321,0.25844657252326736,0.16913904598262636,0.13759013836411257,33,7,3,0.21212121212121213,1.375339486384708,-1.1422048190971368,-297.156101945402,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.3674973717621125
42,ordering_search,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,baseline,5,10,79,52,0.5063291139240507,0.7325026282378876,57.86770763079312,0.011573541526158623,5057.867707630793,5214.0497330605995,156.51898693894054,3.0018698507324233,True,19.52812504837128,False,4,25,84,27,0,2,2,25,52,27,33,19,73.67432824375648,-15.806620612963457,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,25,0,0.5192307692307693,1.1128405313614058,11.386646519173482,-9.982869935475637,1.2318680219408706,12.266025641025639,6.166666666666667,17.716381955425653,-10.000000000000002,11,8,1.0,0.004130276881133321,0.25844657252326736,0.16913904598262636,0.13759013836411257,33,7,3,0.21212121212121213,1.375339486384708,-1.1422048190971368,-297.156101945402,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.3674973717621125
17,ordering_search,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,baseline,5,10,84,56,0.5,0.6915060144548901,58.086505214210774,0.011617301042842155,5058.086505214211,5217.705075657431,194.34879800702674,3.7247946211781393,True,19.454567402692568,False,4,22,85,30,0,2,4,24,58,26,38,18,67.78067963319728,-9.694174418984874,2023-06-16 00:00,2026-03-31 08:00,34,1,10,28,28,0,0.5,1.0372590216823656,11.380655410065177,-9.306137366700446,1.2229193446883608,11.994047619047619,6.333333333333333,17.716381955425653,-10.000000000000002,10,8,1.0,0.0041458357409942526,0.2529731525932107,0.1612006572397202,0.11130374054510794,33,7,3,0.21212121212121213,1.4038808569933448,-1.3144160082504963,-296.93730436198433,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.40849398554510996
14,ordering_search,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,baseline,5,10,84,56,0.5,0.6915060144548901,58.086505214210774,0.011617301042842155,5058.086505214211,5217.705075657431,194.34879800702674,3.7247946211781393,True,19.454567402692568,False,4,22,85,30,0,2,4,24,58,26,38,18,67.78067963319728,-9.694174418984874,2023-06-16 00:00,2026-03-31 08:00,34,1,10,28,28,0,0.5,1.0372590216823656,11.380655410065177,-9.306137366700446,1.2229193446883608,11.994047619047619,6.333333333333333,17.716381955425653,-10.000000000000002,10,8,1.0,0.0041458357409942526,0.2529731525932107,0.1612006572397202,0.11130374054510794,33,7,3,0.21212121212121213,1.4038808569933448,-1.3144160082504963,-296.93730436198433,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.40849398554510996
13,ordering_search,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,84,56,0.5,0.6915060144548901,58.086505214210774,0.011617301042842155,5058.086505214211,5217.705075657431,194.34879800702674,3.7247946211781393,True,19.454567402692568,False,4,22,85,30,0,2,4,24,58,26,38,18,67.78067963319728,-9.694174418984874,2023-06-16 00:00,2026-03-31 08:00,34,1,10,28,28,0,0.5,1.0372590216823656,11.380655410065177,-9.306137366700446,1.2229193446883608,11.994047619047619,6.333333333333333,17.716381955425653,-10.000000000000002,10,8,1.0,0.0041458357409942526,0.2529731525932107,0.1612006572397202,0.11130374054510794,33,7,3,0.21212121212121213,1.4038808569933448,-1.3144160082504963,-296.93730436198433,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.40849398554510996
46,ordering_search,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,baseline,5,10,79,52,0.5063291139240507,0.678126160473306,53.571966677391174,0.010714393335478235,5053.571966677391,5209.7539921071975,156.51898693894054,3.0043450645859204,True,21.094014294487863,False,4,24,84,27,0,2,3,25,52,27,33,19,69.37858729035558,-15.806620612963457,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,25,0,0.5192307692307693,1.0302301284113886,11.227545002380857,-9.982869935475637,1.2146555730913255,12.266025641025639,6.166666666666667,17.716381955425653,-10.000000000000002,11,8,1.0,0.003824715991106009,0.2400324359688217,0.15686447636690018,0.12730614855764438,33,7,3,0.21212121212121213,1.375339486384708,-1.1431615263230888,-301.45184289880393,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.4218738395266941
